회차,판매점ID,번호,판매점명,등수,자동수동,지역,주소,전화번호,취급복권,위도,경도,복권종류
56,001160,1,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
57,74861592,10,북마산복권전문점,2등,,경상남도,경상남도 창원시 마산합포구 북성로 98 (상남동) 1층,0552443626,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.215878,128.570781,pension
57,74861592,9,북마산복권전문점,2등,,,경상남도 창원시 마산합포구 북성로 98 (상남동) 1층,0552443626,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.215878,128.570781,pension
57,74861592,8,북마산복권전문점,2등,,,경상남도 창원시 마산합포구 북성로 98 (상남동) 1층,0552443626,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.215878,128.570781,pension
57,74861592,7,북마산복권전문점,2등,,,경상남도 창원시 마산합포구 북성로 98 (상남동) 1층,0552443626,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.215878,128.570781,pension
57,74861592,6,북마산복권전문점,1등,,,경상남도 창원시 마산합포구 북성로 98 (상남동) 1층,0552443626,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",35.215878,128.570781,pension
57,71167487,5,금손복권,보너스,,서울특별시,서울특별시 마포구 새창로 22 (도화동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.541886,126.952304,pension
57,71167487,4,금손복권,보너스,,,서울특별시 마포구 새창로 22 (도화동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.541886,126.952304,pension
57,71167487,3,금손복권,보너스,,,서울특별시 마포구 새창로 22 (도화동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.541886,126.952304,pension
57,71167487,2,금손복권,보너스,,,서울특별시 마포구 새창로 22 (도화동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.541886,126.952304,pension
57,71167487,1,금손복권,보너스,,,서울특별시 마포구 새창로 22 (도화동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.541886,126.952304,pension
58,74260752,12,나눔로또왕대박,2등,,강원도,강원도 원주시 흥업면 남원로 70 (흥업리) 1층,0337621036,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.302183,127.920131,pension
58,74260752,11,나눔로또왕대박,2등,,,강원도 원주시 흥업면 남원로 70 (흥업리) 1층,0337621036,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.302183,127.920131,pension
58,74260752,10,나눔로또왕대박,2등,,,강원도 원주시 흥업면 남원로 70 (흥업리) 1층,0337621036,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.302183,127.920131,pension
58,74260752,9,나눔로또왕대박,2등,,,강원도 원주시 흥업면 남원로 70 (흥업리) 1층,0337621036,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.302183,127.920131,pension
58,74260752,8,나눔로또왕대박,1등,,,강원도 원주시 흥업면 남원로 70 (흥업리) 1층,0337621036,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.302183,127.920131,pension
58,71162492,7,로또킹,보너스,,서울특별시,서울특별시 영등포구 영중로 2 (영등포동3가) 1층,0226794659,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.516742,126.90675,pension
58,71162492,6,로또킹,보너스,,,서울특별시 영등포구 영중로 2 (영등포동3가) 1층,0226794659,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.516742,126.90675,pension
58,71162492,5,로또킹,보너스,,,서울특별시 영등포구 영중로 2 (영등포동3가) 1층,0226794659,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.516742,126.90675,pension
58,71162492,4,로또킹,보너스,,,서울특별시 영등포구 영중로 2 (영등포동3가) 1층,0226794659,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.516742,126.90675,pension
58,71162492,3,로또킹,보너스,,,서울특별시 영등포구 영중로 2 (영등포동3가) 1층,0226794659,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.516742,126.90675,pension
58,001160,2,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
58,001160,1,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
59,74461604,10,로또복권방(공주점),2등,,충청남도,충남 공주시 무령로 301-1 1층,,"연금복권720+, 스피또2000, 스피또1000",36.456454,127.13318,pension
59,74461604,9,로또복권방(공주점),2등,,,충남 공주시 무령로 301-1 1층,,"연금복권720+, 스피또2000, 스피또1000",36.456454,127.13318,pension
59,74461604,8,로또복권방(공주점),1등,,,충남 공주시 무령로 301-1 1층,,"연금복권720+, 스피또2000, 스피또1000",36.456454,127.13318,pension
59,74461604,7,로또복권방(공주점),2등,,,충남 공주시 무령로 301-1 1층,,"연금복권720+, 스피또2000, 스피또1000",36.456454,127.13318,pension
59,74461604,6,로또복권방(공주점),2등,,,충남 공주시 무령로 301-1 1층,,"연금복권720+, 스피또2000, 스피또1000",36.456454,127.13318,pension
59,001160,5,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
59,001160,4,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
59,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
59,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
59,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
60,74461572,4,일등용두휴게소,1등,,충청남도,충남 천안시 매봉로 210 2동 1호 용두휴게소,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.748757,127.309723,pension
60,74461572,3,일등용두휴게소,2등,,,충남 천안시 매봉로 210 2동 1호 용두휴게소,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.748757,127.309723,pension
60,001160,2,인터넷 복권판매사이트,2등,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
60,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
61,74261526,15,오대산복권,보너스,,강원도,강원도 평창군 진부면 진부중앙로 145-1 (하진부리) 1층 1호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.6436,128.56145,pension
61,74261526,14,오대산복권,보너스,,,강원도 평창군 진부면 진부중앙로 145-1 (하진부리) 1층 1호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.6436,128.56145,pension
61,74261526,13,오대산복권,보너스,,,강원도 평창군 진부면 진부중앙로 145-1 (하진부리) 1층 1호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.6436,128.56145,pension
61,74261526,12,오대산복권,보너스,,,강원도 평창군 진부면 진부중앙로 145-1 (하진부리) 1층 1호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.6436,128.56145,pension
61,74261526,11,오대산복권,보너스,,,강원도 평창군 진부면 진부중앙로 145-1 (하진부리) 1층 1호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.6436,128.56145,pension
61,71164490,10,미나식품,2등,,서울특별시,서울특별시 강서구 금낭화로 91-12 (방화동) 1층,0226646793,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.573512,126.810688,pension
61,71164490,9,미나식품,2등,,,서울특별시 강서구 금낭화로 91-12 (방화동) 1층,0226646793,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.573512,126.810688,pension
61,71164490,8,미나식품,1등,,,서울특별시 강서구 금낭화로 91-12 (방화동) 1층,0226646793,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.573512,126.810688,pension
61,71164490,7,미나식품,2등,,,서울특별시 강서구 금낭화로 91-12 (방화동) 1층,0226646793,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.573512,126.810688,pension
61,71164490,6,미나식품,2등,,,서울특별시 강서구 금낭화로 91-12 (방화동) 1층,0226646793,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.573512,126.810688,pension
61,001160,5,인터넷 복권판매사이트,1등,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
61,001160,4,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
61,001160,3,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
61,001160,2,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
61,001160,1,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
62,74160536,5,대박복권방,2등,,경기도,경기도 의정부시  추동로 3 (신곡동) 1층,0318462223,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.742755,127.056481,pension
62,74160536,4,대박복권방,1등,,,경기도 의정부시  추동로 3 (신곡동) 1층,0318462223,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.742755,127.056481,pension
62,74160536,3,대박복권방,2등,,,경기도 의정부시  추동로 3 (신곡동) 1층,0318462223,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.742755,127.056481,pension
62,74160536,2,대박복권방,2등,,,경기도 의정부시  추동로 3 (신곡동) 1층,0318462223,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.742755,127.056481,pension
62,74160536,1,대박복권방,2등,,,경기도 의정부시  추동로 3 (신곡동) 1층,0318462223,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.742755,127.056481,pension
63,74461718,10,천하명당복권방,2등,,충청남도,충청남도 논산시 중앙로 357 (취암동) 1층,0417335101,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.196703,127.091707,pension
63,74461718,9,천하명당복권방,2등,,,충청남도 논산시 중앙로 357 (취암동) 1층,0417335101,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.196703,127.091707,pension
63,74461718,8,천하명당복권방,2등,,,충청남도 논산시 중앙로 357 (취암동) 1층,0417335101,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.196703,127.091707,pension
63,74461718,7,천하명당복권방,1등,,,충청남도 논산시 중앙로 357 (취암동) 1층,0417335101,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.196703,127.091707,pension
63,74461718,6,천하명당복권방,2등,,,충청남도 논산시 중앙로 357 (취암동) 1층,0417335101,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.196703,127.091707,pension
63,001160,5,인터넷 복권판매사이트,2등,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
63,001160,4,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
63,001160,3,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
63,001160,2,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
63,001160,1,인터넷 복권판매사이트,1등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
64,001160,1,인터넷 복권판매사이트,2등,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
65,71161011,11,스파,보너스,,서울특별시,"서울특별시 노원구 노원로 564 (상계동, 상계주공10단지아파트) 111호",029516465,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.664109,127.055631,pension
65,71161011,10,스파,보너스,,,"서울특별시 노원구 노원로 564 (상계동, 상계주공10단지아파트) 111호",029516465,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.664109,127.055631,pension
65,71161011,9,스파,보너스,,,"서울특별시 노원구 노원로 564 (상계동, 상계주공10단지아파트) 111호",029516465,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.664109,127.055631,pension
65,71161011,8,스파,보너스,,,"서울특별시 노원구 노원로 564 (상계동, 상계주공10단지아파트) 111호",029516465,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.664109,127.055631,pension
65,71161011,7,스파,보너스,,,"서울특별시 노원구 노원로 564 (상계동, 상계주공10단지아파트) 111호",029516465,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.664109,127.055631,pension
65,001160,6,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
65,001160,5,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
65,001160,4,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
65,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
65,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
